Zipcode,TotalPop,Men,Women,Hispanic,White,Black,Native,Asian,Citizen,Income,IncomeErr,IncomePerCap,IncomePerCapErr,Poverty,ChildPoverty,Professional,Service,Office,Construction,Production,Drive,Carpool,Transit,Walk,OtherTransp,WorkAtHome,MeanCommute,Employed,PrivateWork,PublicWork,SelfEmployed,FamilyWork,Unemployment
11694,18417,50.18362185550226,49.81637814449774,9.14,83.3,3.6399999999999997,0.13999999999999999,2.98,75.59433176477728,89777.6,17079.4,45097.2,7007.0,5.22,1.08,46.839999999999996,16.72,22.380000000000003,8.84,5.2,57.98,5.7,28.220000000000006,2.8400000000000003,2.64,2.6,46.8,1551.4,67.92,24.72,7.220000000000001,0.12,7.720000000000001
11693,11045,32.98184722963198,35.0365489368529,14.504818569626948,69.36598443037315,12.141942260781274,0.0,3.0679640123186265,50.698067194538105,58640.46775174698,4994.012825155927,29618.2939075187,3309.48450694884,9.27868747256127,10.352194661421871,34.5280099480311,21.71359835148276,20.612508154149477,14.487662938582284,8.626506878863063,49.5836587927885,8.36461569623016,36.149637696542484,2.642337180836697,1.541346203385244,1.680728801710187,50.79603879548226,1142.2285055601556,72.04590774741796,25.657690564258477,2.1456991742966727,0.11302688552017098,8.952114970150232
11692,27303,46.74386593676394,53.25613406323607,25.256171729916876,9.485260179479017,58.051011730574444,0.0,3.695850620615999,58.66969363353828,46994.44896091545,11612.223419330398,18943.116058027746,2958.547749611742,23.713631054146457,31.253694381869014,25.21761193007279,33.295839453210434,22.268183196259606,10.614774001504957,8.584694827636199,35.2656729326138,5.7907153327076974,50.82098977264924,3.4461246093853917,2.152355161452277,2.5484943338207713,54.76684507738769,1541.4416762639578,77.77403763267372,16.846436309286233,5.382312108264356,0.0,13.562803872072013
11691,58138,46.58070233983612,53.419297660163885,25.14331336065768,27.276551979450616,42.757971462672906,0.16650194572684676,2.5779603434860783,56.90053471005594,47171.572363928615,12050.527518705094,19982.478226016192,3166.3425783222506,21.645154117160168,25.723052690293812,30.811236024490473,29.477194391115916,20.867132003321654,8.400074124422918,10.444363456649032,42.75546358636415,6.57809623826143,35.75548829450513,8.644289332226112,2.877663845794402,3.377873864992673,45.0895175738092,2549.7295694493905,76.95522885902491,16.978528630728455,5.777305577750294,0.3333745135682883,9.711310148913393
11360,15672,47.880476938549954,52.11952306145004,11.576237962409685,59.06740806919593,0.45906635470608326,0.4134530755655014,26.91333456836689,71.10279774462217,75068.46255916491,18778.812764289614,39357.87220603399,6166.444957287078,6.7518833201340405,6.320261943609477,49.33542256410473,13.38815688708486,25.19606622398403,7.377666708074977,4.694917386789209,57.875399736356336,8.385742595331543,27.190763803200323,2.241977337473353,0.6025889902371974,3.7574126523823392,40.098490293489135,1838.799718112123,79.87942555541412,14.527336573915537,5.084427207779325,0.5331634153317295,8.294356005194174
11361,31102,47.746108779742535,52.253891220257465,13.373580838737258,48.11669650302739,1.046224238305141,0.004871819907295194,35.596982588669405,67.2175064596555,80696.6992773799,15869.154758662697,37100.71540046634,5214.692290096469,8.547943899630075,11.820060217676822,47.30510550586573,14.346741110696039,25.5021437048561,6.222275975481643,6.658020631849632,52.95680325183501,9.233112852520135,29.33513754689075,3.2493248686349756,1.0390542493142296,4.21219585329885,38.697695582219325,1354.4396693986016,78.87057583698414,16.253724641229205,4.77114653917965,0.11755514672879802,8.224637205269286
11358,32630,50.00521122032152,49.99478877967848,17.925815989697966,35.42763124401422,1.1824892116481225,0.0459790703899318,42.43570043842598,60.775907237617595,71345.3525802577,12702.07018879326,30782.682241720064,4676.986962839127,10.18334727762406,12.5587094203449,37.996111113069944,20.33919195591046,25.326161286760815,7.066742173060096,9.266785282896858,43.12520925429218,12.343054225862925,37.433705585990495,3.7107534546135503,0.7187937050824664,2.668391649846089,41.465147116061715,1205.9535821974846,79.07455917626899,14.137860611910243,6.695410895672578,0.1086128486871747,6.426420582419356
11365,44641,40.613915348480916,44.31472910315497,16.50285115938811,27.12166658370634,3.744100022218617,0.18138215703085578,50.11351151043455,54.058937989012215,70329.83763519845,12436.757552675737,30000.127666629807,4645.403691957525,11.11105262772827,13.670411350926878,40.16963501885003,16.806548618799237,28.598596323657983,7.321700361650056,7.097011319564399,50.330113645222276,9.954830094951316,34.356585302847655,1.90911904522946,0.8935561909575791,2.5334632193831688,41.74112404176329,2402.0959290285577,77.15481390962228,15.316047207935819,6.948556112043319,0.5980116283186363,8.64393566941781
11364,36685,47.88371891289958,52.11628108710042,8.859196469004496,39.07233721870224,1.7017758247827588,0.035104140682749925,47.24749786473793,70.96435969035652,77959.04312837677,15388.713497381214,35925.1423401295,4439.64717606838,7.520181670197302,6.935595596629261,48.517883300359344,15.148919538462751,23.655044695003518,5.618942355758555,7.087521974295596,53.447425910217646,11.893734227943924,28.724028557213106,1.848191957329144,0.6206455057884543,3.458004332047168,42.47821840371664,1658.2597659380995,77.96006493018915,15.072666014103977,6.778500719268205,0.13685196403896654,5.365535755838881
11362,19725,46.676350032857684,53.323649967142316,7.001050635656976,47.2067379975582,2.744678432315899,0.0,41.897008000982254,71.68909205489055,90980.21134994298,9251.934296754354,41943.42778635529,6321.876525565997,7.210786811116938,3.644141579732817,53.21592799246226,13.532252310062399,23.383007458684187,5.1047533709827375,4.764058867808407,60.511778756160936,8.874507320870004,21.51613735979016,2.1862937932822226,1.2818926959072114,5.596670386089185,39.15388527237911,2510.449867093626,78.82027887944757,12.86610838822431,7.168423655818558,1.1451890765095525,5.6037035044020245
11020,3156,44.64512040557668,55.35487959442332,13.6,53.9,1.3,0.0,29.8,76.96451204055766,68301.0,11175.999999999998,35634.0,5252.0,10.1,13.4,46.5,17.4,24.700000000000003,4.7,6.8,54.8,5.4,27.8,6.9,0.0,5.0,42.1,1624.9999999999998,75.9,14.8,8.9,0.4000000000000001,4.6
11426,18236,53.70582885611724,46.29417114388275,18.127771240316527,22.124026804728313,8.474863428346383,0.0,48.07446478022468,65.46967792748332,65500.07878193044,15255.623916152157,22472.464017258942,3837.393663226125,18.672765562977077,15.354630975026112,39.07997985449617,20.0037810474525,23.441518423017037,3.464399720939101,13.983062286395798,57.11319653604642,7.792377384762622,23.589584266267856,4.801110533036067,0.08197643445572339,6.578381657505547,39.015490555201914,1419.4139636584448,75.67312506005543,17.257696120104132,7.041920152141049,0.0,8.199663132680339
